0.160545 1.58516 1.19765 1.02809 
2.37079 0.537084 0.898804 1.02222 
0.502651 0.107317 0.706163 1.00294 
0.444936 2.09664 0.798705 1.02415 
1.87687 0.401898 1.05614 0.865661 
1.19676 1.07145 1.2571 0.914886 
1.96936 0.626051 0.790992 0.934002 
0.134004 0.87397 0.598104 0.972518 
0.437344 0.508639 0.740595 0.914631 
0.547517 0.817091 0.65179 1.03094 
0.239683 0.114713 1.0233 0.988432 
1.48299 0.824849 1.34109 1.04563 
3.05821 1.80722 0.407222 1.04259 
0.269457 2.51721 0.68145 1.08558 
1.83935 0.34857 1.30272 1.00613 
0.697852 1.34562 0.74196 1.14881 
2.83744 0.1356 1.09884 1.16274 
0.238409 0.147356 0.607967 1.05909 
0.129513 2.41159 0.65997 0.732805 
0.748969 1.17131 0.99286 0.941504 
0.354746 0.271339 0.94783 1.13081 
1.4596 1.57984 1.12436 1.16541 
0.07192 1.7028 1.60646 0.813536 
0.122326 0.722983 0.427262 0.768143 
1.40948 0.44748 1.33934 1.16604 
0.984349 0.46779 1.42425 0.76022 
0.382103 1.09152 0.763886 1.12936 
0.731406 0.787955 0.537457 1.18039 
0.249663 1.49881 0.643753 0.933134 
0.549099 0.570912 0.922373 0.997275 
0.0909425 1.06379 0.958223 0.928389 
3.01553 0.424388 1.8677 1.0555 
0.812851 0.857595 0.868393 0.897763 
0.840936 0.327764 0.765709 1.07012 
2.58052 1.41921 1.58189 0.972437 
3.29586 0.0306069 1.18031 0.998406 
0.678936 0.934748 1.46476 0.997072 
1.55773 0.21931 0.87022 1.12481 
0.299353 0.618032 1.80465 1.16282 
3.25813 0.611016 0.575717 0.875093 
2.33463 0.867272 1.33391 1.10149 
1.52483 0.489589 0.637348 0.854776 
2.00311 0.571027 1.4268 1.12978 
0.252627 0.936737 0.690185 1.08385 
1.09434 0.537392 0.901137 0.798774 
1.72839 0.0880838 0.48409 1.01983 
0.0061671 0.419763 0.727192 1.15983 
0.743121 2.66781 0.950525 1.0055 
0.49694 0.588782 0.944803 0.797559 
0.553109 1.20712 0.972768 1.04008 
0.0214883 0.261723 0.729603 0.880424 
1.0775 0.121767 1.0841 1.07152 
2.14938 1.61297 1.03692 1.09958 
0.172646 1.25946 1.91351 0.963695 
0.486982 2.17453 0.636752 0.949102 
1.41621 0.455217 0.924946 0.961031 
0.362761 0.857671 0.853995 0.828182 
1.13195 0.656497 0.931745 1.04749 
0.708045 0.735222 0.610666 0.880167 
1.93814 0.288507 0.438968 0.861124 
1.71668 1.14487 1.14897 0.881214 
0.570745 3.65166 0.672834 0.916118 
1.49384 1.44897 0.730162 1.08572 
3.07961 0.554805 1.40209 0.873564 
0.526909 0.109189 1.99739 0.877703 
0.472565 0.703423 1.35286 0.977742 
0.505791 1.51823 0.726279 1.02846 
0.390671 0.787948 1.15079 1.2077 
0.378992 0.145895 0.926367 0.883011 
0.340894 0.207932 1.00357 0.889594 
0.621876 2.21882 1.52775 1.04856 
1.32223 0.577636 1.24027 0.995023 
0.463902 0.529844 1.09494 1.00999 
0.0923024 0.7559 1.05489 0.890803 
0.336057 0.337124 1.65372 0.912184 
0.21183 0.680872 1.06885 1.05352 
0.384512 0.204739 1.45567 0.975048 
0.00266607 1.04827 1.35979 1.07544 
0.702892 0.735885 1.20024 0.888326 
0.719089 0.894056 0.732426 1.09156 
0.019276 1.69209 1.08389 0.98151 
1.12768 0.151529 0.985956 1.06728 
1.19607 0.860436 0.526015 0.901949 
0.713242 0.550233 1.38041 0.881033 
1.68134 0.652786 1.14058 0.977231 
0.248858 0.471955 0.684806 1.0344 
0.496042 0.913891 0.690655 1.01766 
0.943401 0.756778 0.743948 0.970022 
0.890444 0.349273 0.693292 1.09788 
0.246066 1.23277 0.828087 1.04093 
0.751753 0.615158 0.581466 0.91844 
0.883663 1.08491 0.959023 1.17558 
0.72807 0.625985 0.97385 1.34388 
1.71551 0.985753 1.06065 0.969021 
1.39667 0.924614 1.56554 1.01602 
1.13752 0.198841 0.92465 0.91012 
3.1 0.995555 0.963663 1.12935 
0.132983 1.78679 0.673277 0.842296 
0.596033 0.198459 0.330318 0.985652 
0.278842 0.397933 1.11626 0.732786 
0.465745 1.47002 0.398749 0.910683 
2.018 0.683069 1.13295 1.26616 
0.985374 0.798959 0.779042 0.923729 
0.273123 2.21692 1.23709 0.929772 
1.86516 0.997518 1.11859 0.99457 
0.700051 1.23178 1.21918 1.07621 
0.729225 0.265754 0.574221 1.07932 
0.0800288 1.66341 1.04154 0.786214 
0.09185 0.507432 0.867906 1.0304 
0.913249 0.836371 0.760809 0.942951 
1.00845 1.13065 0.659153 0.903094 
1.90622 1.30753 1.11311 1.16734 
0.106079 0.239968 1.17533 0.874127 
0.201997 0.860672 0.952459 0.966025 
