3.19679 0.174117 -1.1077 -14.1078 
1.88614 -1.14158 -1.24841 1.5823 
-1.08516 -0.542661 -1.78186 -3.07844 
0.234612 -16.2261 -0.0421172 1.20253 
1.09369 0.633077 0.667173 -0.10264 
0.0928462 -1.66597 1.05123 1.17714 
0.0992517 -1.41628 0.0274181 -0.514645 
0.933725 -10.0771 5.22077 -1.13447 
-0.150738 -15.3582 -0.500491 3.96865 
-4.9351 1.81303 -3.51047 -0.351208 
-4.93268 -0.569435 -0.94585 -1.48196 
1.37496 -2.92675 -2.62683 -3.63014 
-0.296844 -0.389631 -1.90568 -2.74116 
-7.98797 -11.4287 -0.98222 -1.15844 
-0.524243 -0.773632 5.6685 0.946908 
-4.72974 0.557979 13.1193 -1.11527 
1.54393 -1.73114 2.49972 0.723443 
0.181159 -0.798498 1.69529 -1.44177 
0.282514 -0.329799 -1.98113 11.7847 
-0.755859 -1.57632 -0.325936 7.57562 
1.20097 1.23596 0.144605 0.88307 
2.04478 0.826632 -0.103828 0.140215 
-0.127671 1.03889 0.252164 -0.508962 
-0.351592 0.369282 -0.188003 -0.422672 
-0.134058 0.0579498 30.7134 -1.25623 
-15.4643 2.69743 -0.533812 0.854488 
-0.265391 0.950616 0.507384 0.093377 
-1.09396 -2.39253 -0.449545 2.41023 
-0.61733 -0.116574 3.05537 4.6134 
2.9594 -0.749136 0.255867 1.29951 
0.269142 -0.190782 0.334787 -0.0941956 
-0.643628 -1.5469 1.68016 1.96309 
-0.697469 1.27874 -1.18092 9.20516 
1.01488 0.390978 -0.131462 -1.42683 
-0.363661 0.925419 2.01586 -0.6332 
1.79737 11.7717 2.36826 -0.853664 
7.23049 0.85481 0.79847 -4.6701 
-2.43632 -0.198775 2.80606 -1.31767 
-0.206423 4.33687 -11.717 -1.42485 
-0.312953 1.45007 -0.0618471 0.326381 
1.17204 -0.387192 3.5354 -1.38526 
0.388027 0.538395 -6.88891 -10.7212 
-19.0077 7.50587 0.535164 -1.09798 
-0.123211 -0.799782 13.7122 0.639992 
0.177755 -1.09049 1.80444 -1.37191 
-4.69722 161.909 0.674436 -0.731563 
0.344218 0.307059 -0.648783 -2.05798 
-1.40668 0.832922 -1.74305 -1.48813 
-0.576273 0.443254 -2.01469 -108.963 
2.26332 0.178272 1.20952 -5.62166 
0.597475 -0.992387 -0.799735 28.3006 
0.177864 -0.286007 9.1108 -0.345094 
-0.286569 1.10702 17.7533 2.70983 
2.40253 0.387187 -1.88341 -0.116455 
